NCBI id	RAST id	begin RAST	end RAST	length RAST	diffcenter NCBI-RAST	description RAST
lmo2102	fig|169963.18.peg.2134	2182218	2182784	567	0	Pyridoxine biosynthesis glutamine amidotransferase, glutaminase subunit (EC 2.4.2.-)
lmo2103	fig|169963.18.peg.2135	2183800	2182823	978	0	Phosphate acetyltransferase (EC 2.3.1.8)
lmo2104	fig|169963.18.peg.2136	2184120	2184347	228	0	Hypothetical protein FIG016644
lmo2105	fig|169963.18.peg.2137	2184344	2186338	1995	0	Ferrous iron transport protein B
lmo2106	fig|169963.18.peg.2139	2187324	2186557	768	44	Ser/Thr protein phosphatase family protein
lmo0211	fig|169963.18.peg.214	215721	216344	624	0	LSU ribosomal protein L25p
lmo2107	fig|169963.18.peg.2140	2187663	2188424	762	0	Transcriptional regulator, DeoR family
lmo2108	fig|169963.18.peg.2141	2188430	2189563	1134	0	N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)
lmo2109	fig|169963.18.peg.2142	2189605	2190402	798	0	hydrolase, alpha/beta fold family
lmo2110	fig|169963.18.peg.2143	2191445	2190489	957	0	Mannose-6-phosphate isomerase (EC 5.3.1.8)
lmo2111	fig|169963.18.peg.2144	2192256	2191525	732	0	Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-)
lmo2112	fig|169963.18.peg.2145	2192379	2192609	231	0	DNA-binding protein
lmo2113	fig|169963.18.peg.2146	2192693	2193448	756	0	Hemoprotein HemQ, essential component of heme biosynthetic pathway in Gram-positive bacteria
lmo2114	fig|169963.18.peg.2147	2193645	2194412	768	0	Bacitracin export ATP-binding protein BceA
lmo2115	fig|169963.18.peg.2148	2194399	2196339	1941	0	Bacitracin export permease protein BceB
lmo2116	fig|169963.18.peg.2149	2197215	2196382	834	4	FIG00774020: hypothetical protein
lmo0212	fig|169963.18.peg.215	216434	217018	585	0	acetyltransferase, GNAT family
lmo2117	fig|169963.18.peg.2150	2197267	2197728	462	0	acetyltransferase, GNAT family
lmo2118	fig|169963.18.peg.2151	2199115	2197763	1353	0	Phosphoglucosamine mutase (EC 5.4.2.10)
lmo2119	fig|169963.18.peg.2152	2200726	2199365	1362	1	uncharacterized secreted protein, YBBR Bacillus subtilis homolog
lmo2120	fig|169963.18.peg.2153	2201544	2200723	822	0	Hypothetical protein YbbP, contains nucleotide-binding domain of DisA bacterial checkpoint controller
lmo2121	fig|169963.18.peg.2154	2203980	2201719	2262	0	Maltose phosphorylase (EC 2.4.1.8)
lmo2122	fig|169963.18.peg.2155	2204829	2203996	834	0	Maltodextrose utilization protein MalA
lmo2123	fig|169963.18.peg.2156	2205708	2204857	852	0	Maltose/maltodextrin ABC transporter, permease protein MalG
lmo2124	fig|169963.18.peg.2157	2207016	2205709	1308	0	Maltose/maltodextrin ABC transporter, permease protein MalF
lmo2125	fig|169963.18.peg.2158	2208362	2207103	1260	0	Maltose/maltodextrin ABC transporter, substrate binding periplasmic protein MalE
lmo2126	fig|169963.18.peg.2159	2210351	2208576	1776	0	Neopullulanase (EC 3.2.1.135)
lmo0213	fig|169963.18.peg.216	217125	217685	561	0	Peptidyl-tRNA hydrolase (EC 3.1.1.29)
lmo2127	fig|169963.18.peg.2160	2210609	2211244	636	0	CAAX amino terminal protease family protein
lmo2128	fig|169963.18.peg.2161	2212245	2211280	966	0	Maltose operon transcriptional repressor MalR, LacI family
lmo2129	fig|169963.18.peg.2162	2212551	2212384	168	35	FIG00774447: hypothetical protein
lmo2130	fig|169963.18.peg.2163	2215041	2213218	1824	0	Amino acid permease
lmo2131	fig|169963.18.peg.2164	2216743	2216054	690	0	FIG00774656: hypothetical protein
lmo2132	fig|169963.18.peg.2165	2217222	2217953	732	0	FIG00774113: hypothetical protein
lmo2133	fig|169963.18.peg.2166	2218862	2217963	900	0	Fructose-bisphosphate aldolase class II (EC 4.1.2.13)
lmo2134	fig|169963.18.peg.2167	2219733	2218879	855	0	Fructose-bisphosphate aldolase class II (EC 4.1.2.13) homolog
lmo2135	fig|169963.18.peg.2168	2220848	2219751	1098	1	PTS system, fructose-specific IIBC component (EC 2.7.1.69)
lmo2136	fig|169963.18.peg.2169	2221173	2220862	312	0	PTS system, fructose-specific IIB component (EC 2.7.1.69)
lmo0214	fig|169963.18.peg.217	217800	221339	3540	0	Transcription-repair coupling factor
lmo2137	fig|169963.18.peg.2170	2221659	2221186	474	0	PTS system, fructose-specific IIA component (EC 2.7.1.69)
lmo2138	fig|169963.18.peg.2171	2223128	2221671	1458	0	Transcriptional antiterminator of lichenan operon, BglG family
lmo2139	fig|169963.18.peg.2172	2223324	2224226	903	0	ABC transporter, ATP-binding protein
lmo2140	fig|169963.18.peg.2173	2224219	2225454	1236	0	ABC transporter, permease protein
lmo2141	fig|169963.18.peg.2174	2225471	2225944	474	0	acetyltransferase, GNAT family
lmo2142	fig|169963.18.peg.2175	2227198	2226533	666	0	FIG00774386: hypothetical protein
lmo2143	fig|169963.18.peg.2176	2227412	2229154	1743	0	mannose-6-phosphate isomerase, class I
lmo2144	fig|169963.18.peg.2177	2229927	2229193	735	0	transcriptional regulator, GntR family
lmo2145	fig|169963.18.peg.2178	2231058	2230042	1017	0	Predicted nicotinate-regulated transporter BH3254
lmo2146	fig|169963.18.peg.2179	2231981	2231127	855	0	LysR family transcriptional regulator YeiE
lmo0215	fig|169963.18.peg.218	221370	222959	1590	0	Low temperature requirement B protein
lmo2147	fig|169963.18.peg.2180	2232087	2233094	1008	0	Putative membrane protein YeiH
lmo2148	fig|169963.18.peg.2181	2233150	2233791	642	0	FIG00774416: hypothetical protein
lmo2149	fig|169963.18.peg.2182	2234158	2233841	318	0	hypothetical protein
lmo2150	fig|169963.18.peg.2183	2234357	2234533	177	0	FIG00774336: hypothetical protein
lmo2151	fig|169963.18.peg.2184	2234874	2234575	300	0	FIG00774036: hypothetical protein
lmo2152	fig|169963.18.peg.2185	2235308	2234982	327	0	thioredoxin, putative
lmo2153	fig|169963.18.peg.2186	2235697	2235305	393	22	flavodoxin
lmo2154	fig|169963.18.peg.2187	2236788	2235739	1050	0	Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1)
lmo2155	fig|169963.18.peg.2188	2239135	2236844	2292	0	Ribonucleotide reductase of class Ia (aerobic), alpha subunit (EC 1.17.4.1)
lmo2156	fig|169963.18.peg.2189	2239672	2240013	342	0	FIG00774317: hypothetical protein
lmo0216	fig|169963.18.peg.219	222983	223261	279	0	Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog)
lmo2157	fig|169963.18.peg.2190	2241969	2240068	1902	0	alkyl sulfatase (EC 3.1.6.-)
lmo2158	fig|169963.18.peg.2191	2242282	2242097	186	0	FIG00774237: hypothetical protein
lmo2159	fig|169963.18.peg.2192	2243425	2242376	1050	0	Myo-inositol 2-dehydrogenase (EC 1.1.1.18)
lmo2160	fig|169963.18.peg.2193	2244416	2243448	969	0	Inosose isomerase (EC 5.3.99.-)
lmo2161	fig|169963.18.peg.2194	2245141	2244419	723	0	FIG00774369: hypothetical protein
lmo2162	fig|169963.18.peg.2195	2245883	2245143	741	0	Inosose dehydratase (EC 4.2.1.44)
lmo2163	fig|169963.18.peg.2196	2246975	2245899	1077	0	Myo-inositol 2-dehydrogenase 1 (EC 1.1.1.18)
lmo2164	fig|169963.18.peg.2197	2247928	2247050	879	0	Transcriptional regulator, AraC family
lmo2165	fig|169963.18.peg.2198	2248693	2247998	696	0	hypothetical protein
lmo2166	fig|169963.18.peg.2199	2249617	2248946	672	0	cyclic nucleotide-binding protein
lmo0021	fig|169963.18.peg.22	24950	25351	402	0	PTS system, IIA component
lmo0217	fig|169963.18.peg.220	223490	223876	387	0	Cell division protein DivIC (FtsB), stabilizes FtsL against RasP cleavage
lmo2167	fig|169963.18.peg.2200	2250330	2249683	648	15	Hydroxyacylglutathione hydrolase (EC 3.1.2.6)
lmo2168	fig|169963.18.peg.2201	2250431	2250820	390	0	Lactoylglutathione lyase (EC 4.4.1.5)
lmo2169	fig|169963.18.peg.2202	2250846	2251004	159	0	FIG00774182: hypothetical protein
lmo2170	fig|169963.18.peg.2203	2251979	2251050	930	0	Enoyl-[acyl-carrier-protein] reductase [FMN] (EC 1.3.1.9)
lmo2171	fig|169963.18.peg.2204	2253224	2252001	1224	0	Oxalate/formate antiporter
lmo2172	fig|169963.18.peg.2205	2254804	2253221	1584	0	Acetyl-CoA:acetoacetyl-CoA transferase, alpha subunit (EC 2.8.3.8)
lmo2173	fig|169963.18.peg.2206	2256401	2255034	1368	0	Sigma-54 dependent transcriptional regulator
lmo2174	fig|169963.18.peg.2207	2257580	2256507	1074	0	GGDEF domain protein
lmo2175	fig|169963.18.peg.2208	2258515	2257754	762	0	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)
lmo2176	fig|169963.18.peg.2209	2258697	2259260	564	0	Transcriptional regulator, TetR family
lmo0218	fig|169963.18.peg.221	224027	224455	429	0	RNA binding protein, contains ribosomal protein S1 domain
lmo2177	fig|169963.18.peg.2210	2259366	2259713	348	0	FIG01225675: hypothetical protein
lmo2178	fig|169963.18.peg.2211	2264591	2259753	4839	0	Putative peptidoglycan bound protein (LPXTG motif) Lmo2178 homolog
lmo2179	fig|169963.18.peg.2212	2268230	2264772	3459	0	Putative peptidoglycan bound protein (LPXTG motif) Lmo2179 homolog
lmo2180	fig|169963.18.peg.2213	2268900	2268424	477	0	FIG00774300: hypothetical protein
lmo2181	fig|169963.18.peg.2214	2269701	2268961	741	0	NPQTN specific sortase B
lmo2182	fig|169963.18.peg.2215	2270484	2269705	780	0	Heme transporter analogous to IsdDEF, ATP-binding protein
lmo2183	fig|169963.18.peg.2216	2271454	2270465	990	0	Heme transporter IsdDEF, permease component IsdF
lmo2184	fig|169963.18.peg.2217	2272316	2271444	873	0	Heme transporter IsdDEF, lipoprotein IsdE
lmo2185	fig|169963.18.peg.2218	2274112	2272403	1710	0	Cell surface protein IsdA, transfers heme from hemoglobin to apo-IsdC
lmo2186	fig|169963.18.peg.2219	2274750	2274127	624	0	NPQTN cell wall anchored protein IsdC
lmo0219	fig|169963.18.peg.222	224562	226508	1947	0	tRNA(Ile)-lysidine synthetase / Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8)
lmo2187	fig|169963.18.peg.2220	2275221	2274961	261	0	FIG00774205: hypothetical protein
lmo2188	fig|169963.18.peg.2221	2277325	2275520	1806	0	Oligoendopeptidase F
lmo2189	fig|169963.18.peg.2222	2278456	2277398	1059	28	Competence protein CoiA
lmo2190	fig|169963.18.peg.2223	2279298	2278639	660	3	Negative regulator of genetic competence MecA
lmo2191	fig|169963.18.peg.2224	2279919	2279524	396	0	Arsenate reductase and related proteins, glutaredoxin family
lmo2192	fig|169963.18.peg.2225	2281206	2280238	969	0	Oligopeptide transport ATP-binding protein OppF (TC 3.A.1.5.1)
lmo2193	fig|169963.18.peg.2226	2282279	2281203	1077	0	Oligopeptide transport ATP-binding protein OppD (TC 3.A.1.5.1)
lmo2194	fig|169963.18.peg.2227	2283331	2282297	1035	0	Oligopeptide transport system permease protein OppC (TC 3.A.1.5.1)
lmo2195	fig|169963.18.peg.2228	2284260	2283331	930	0	Oligopeptide transport system permease protein OppB (TC 3.A.1.5.1)
lmo2196	fig|169963.18.peg.2229	2286215	2284539	1677	0	Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein OppA (TC 3.A.1.5.1)
lmo0220	fig|169963.18.peg.223	226854	228929	2076	0	Cell division protein FtsH (EC 3.4.24.-)
lmo2197	fig|169963.18.peg.2230	2286839	2287183	345	0	FIG00774927: hypothetical protein
lmo2198	fig|169963.18.peg.2231	2287518	2288513	996	0	Tryptophanyl-tRNA synthetase (EC 6.1.1.2)
lmo2199	fig|169963.18.peg.2232	2288987	2288571	417	0	Organic hydroperoxide resistance protein
lmo2200	fig|169963.18.peg.2233	2289426	2288971	456	1	Organic hydroperoxide resistance transcriptional regulator
lmo2201	fig|169963.18.peg.2234	2290786	2289545	1242	0	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)
lmo2202	fig|169963.18.peg.2235	2291927	2290989	939	0	3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.41)
lmo2203	fig|169963.18.peg.2236	2293150	2292047	1104	12	N-acetylmuramoyl-L-alanine amidase, family 4
lmo2204	fig|169963.18.peg.2237	2293506	2293685	180	4	FIG00774676: hypothetical protein
lmo2205	fig|169963.18.peg.2238	2294464	2293775	690	0	Phosphoglycerate mutase (EC 5.4.2.1)
lmo2206	fig|169963.18.peg.2239	2297155	2294555	2601	0	ClpB protein
lmo0221	fig|169963.18.peg.224	229045	229824	780	0	Pantothenate kinase type III, CoaX-like (EC 2.7.1.33)
lmo2207	fig|169963.18.peg.2240	2297981	2297304	678	0	FIG01231219: hypothetical protein
lmo2208	fig|169963.18.peg.2241	2298863	2298093	771	0	hydrolase, haloacid dehalogenase-like family
lmo2209	fig|169963.18.peg.2242	2299712	2298927	786	0	acetyltransferase, GNAT family
lmo2210	fig|169963.18.peg.2243	2300177	2299833	345	0	FIG00774091: hypothetical protein
lmo2211	fig|169963.18.peg.2244	2301263	2300334	930	0	Ferrochelatase, protoheme ferro-lyase (EC 4.99.1.1)
lmo2212	fig|169963.18.peg.2245	2302321	2301260	1062	0	Uroporphyrinogen III decarboxylase (EC 4.1.1.37)
lmo2213	fig|169963.18.peg.2246	2302449	2303021	573	34	Uncharacterized protein, homolog of B.subtilis yhgC
lmo2214	fig|169963.18.peg.2247	2304277	2303060	1218	3	ABC transporter, permease protein EscB
lmo2215	fig|169963.18.peg.2248	2305019	2304267	753	0	ABC transporter, ATP-binding protein EcsA
lmo2216	fig|169963.18.peg.2249	2305180	2305602	423	0	Histidine triad (HIT) nucleotide-binding protein, similarity with At5g48545 and yeast YDL125C (HNT1)
lmo0222	fig|169963.18.peg.225	229840	230724	885	0	Chaperonin (heat shock protein 33)
lmo2217	fig|169963.18.peg.2250	2305632	2305994	363	0	Hypothetical protein SAV1839
lmo2218	fig|169963.18.peg.2251	2306177	2306716	540	0	Hypothetical protein SAV1840
lmo2219	fig|169963.18.peg.2252	2306833	2307714	882	0	Foldase protein PrsA precursor (EC 5.2.1.8) @ Foldase clustered with pyrimidine conversion
lmo2220	fig|169963.18.peg.2253	2308741	2307755	987	23	CMP-binding-factor 1
lmo2221	fig|169963.18.peg.2254	2311464	2308741	2724	0	DNA double-strand break repair Rad50 ATPase
lmo2222	fig|169963.18.peg.2255	2312696	2311461	1236	0	DNA double-strand break repair protein Mre11
lmo2223	fig|169963.18.peg.2256	2313192	2312839	354	0	putative transcriptional regulator
lmo2224	fig|169963.18.peg.2257	2314407	2313274	1134	0	Hypothetical protein SAV1846
lmo2225	fig|169963.18.peg.2258	2315878	2314511	1368	0	Fumarate hydratase class II (EC 4.2.1.2)
lmo2226	fig|169963.18.peg.2259	2316742	2315948	795	0	FIG00774511: hypothetical protein
lmo0223	fig|169963.18.peg.226	230840	231766	927	0	Cysteine synthase (EC 2.5.1.47)
lmo2227	fig|169963.18.peg.2260	2317644	2316739	906	0	ABC transporter, ATP-binding protein
lmo2228	fig|169963.18.peg.2261	2317841	2317644	198	0	FIG00774397: hypothetical protein
lmo2229	fig|169963.18.peg.2262	2320094	2317950	2145	0	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)
lmo2230	fig|169963.18.peg.2263	2320416	2320841	426	0	arsenate reductase
lmo2231	fig|169963.18.peg.2264	2320906	2321775	870	0	Cobalt-zinc-cadmium resistance protein
lmo2232	fig|169963.18.peg.2265	2322031	2323335	1305	0	Hemolysins and related proteins containing CBS domains
lmo2233	fig|169963.18.peg.2266	2324253	2323375	879	0	transcriptional regulator, LysR family
lmo2234	fig|169963.18.peg.2267	2324554	2325408	855	0	Inosose isomerase (EC 5.3.99.-)
lmo2235	fig|169963.18.peg.2268	2325552	2327402	1851	38	2,4-dienoyl-CoA reductase [NADPH] (EC 1.3.1.34)
lmo2236	fig|169963.18.peg.2269	2327461	2328330	870	0	Shikimate/quinate 5-dehydrogenase I beta (EC 1.1.1.282)
lmo2237	fig|169963.18.peg.2270	2328363	2329571	1209	0	transport protein
lmo2238	fig|169963.18.peg.2271	2329731	2330921	1191	0	major facilitator family transporter
lmo2239	fig|169963.18.peg.2272	2332023	2330959	1065	0	membrane protein
lmo2240	fig|169963.18.peg.2273	2332898	2332020	879	0	FIG00775611: hypothetical protein
lmo2241	fig|169963.18.peg.2274	2333301	2332888	414	9	Transcriptional regulator, GntR family
lmo2242	fig|169963.18.peg.2275	2333857	2333375	483	0	Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63)
lmo2243	fig|169963.18.peg.2276	2334003	2334569	567	0	ADA regulatory protein / Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63)
lmo2244	fig|169963.18.peg.2277	2334586	2335455	870	0	Similar to ribosomal large subunit pseudouridine synthase D, Bacillus subtilis YhcT type
lmo2245	fig|169963.18.peg.2278	2335860	2335468	393	0	glyoxalase family protein
lmo2246	fig|169963.18.peg.2279	2336518	2335862	657	0	DNA alkylation repair enzyme
lmo0224	fig|169963.18.peg.228	232692	233477	786	15	Dihydropteroate synthase (EC 2.5.1.15)
lmo2247	fig|169963.18.peg.2280	2337399	2336515	885	0	oxidoreductase of aldo/keto reductase family, subgroup 2
lmo2248	fig|169963.18.peg.2281	2337786	2338406	621	0	Phosphate transport regulator (distant homolog of PhoU)
lmo2249	fig|169963.18.peg.2282	2338420	2339418	999	0	Probable low-affinity inorganic phosphate transporter
lmo2250	fig|169963.18.peg.2283	2339611	2341071	1461	0	Amino acid ABC transporter, amino acid-binding/permease protein
lmo2251	fig|169963.18.peg.2284	2341064	2341789	726	0	amino acid ABC transporter, ATP-binding protein
lmo2252	fig|169963.18.peg.2285	2341862	2343013	1152	2	Aspartate aminotransferase (EC 2.6.1.1)
lmo2253	fig|169963.18.peg.2286	2343685	2343056	630	0	hydrolase, haloacid dehalogenase-like family
lmo2254	fig|169963.18.peg.2287	2343858	2345150	1293	0	Xanthine/uracil/thiamine/ascorbate permease family protein
lmo2255	fig|169963.18.peg.2288	2345260	2345526	267	0	FIG00774062: hypothetical protein
lmo2256	fig|169963.18.peg.2289	2346088	2345567	522	0	ThiJ/PfpI family protein
lmo0225	fig|169963.18.peg.229	233491	233865	375	0	Dihydroneopterin aldolase (EC 4.1.2.25)
lmo2258	fig|169963.18.peg.2290	2346784	2346593	192	0	ribulose-phosphate 3-epimerase family protein
lmo2259	fig|169963.18.peg.2291	2346935	2347285	351	0	PTS system, beta-glucoside-specific, IIA component
lmo2260	fig|169963.18.peg.2292	2348151	2347276	876	0	Acetyltransferase, GNAT family, potentially associated with YqeK
lmo2261	fig|169963.18.peg.2293	2348539	2348231	309	0	hypothetical protein
lmo2262	fig|169963.18.peg.2294	2349356	2348604	753	0	Putative hydrolase of the alpha/beta superfamily
lmo2263	fig|169963.18.peg.2295	2349508	2350320	813	17	FIG002540: Haloacid dehalogenase-like hydrolase
lmo2264	fig|169963.18.peg.2296	2351300	2350398	903	0	membrane protein
lmo2265	fig|169963.18.peg.2297	2351746	2351384	363	0	Uncharacterized protein UPF0344
lmo2266	fig|169963.18.peg.2298	2352615	2351767	849	0	Fumarylacetoacetate hydrolase family protein
lmo2267	fig|169963.18.peg.2299	2356323	2352616	3708	0	ATP-dependent nuclease, subunit A
lmo0022	fig|169963.18.peg.23	25351	25839	489	0	PTS system, mannose-specific IIB component (EC 2.7.1.69) / PTS system, mannose-specific IIA component (EC 2.7.1.69)
lmo0226	fig|169963.18.peg.230	233858	234337	480	0	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)
lmo2268	fig|169963.18.peg.2300	2359816	2356325	3492	9	ATP-dependent nuclease, subunit B
lmo2269	fig|169963.18.peg.2301	2360184	2359948	237	0	hypothetical protein
lmo2270	fig|169963.18.peg.2302	2360435	2360713	279	0	Competence transcription factor
lmo2271	fig|169963.18.peg.2303	2361141	2360908	234	0	FIG00775160: hypothetical protein
lmo2272	fig|169963.18.peg.2304	2361582	2361791	210	0	Lmo2272 protein
lmo2273	fig|169963.18.peg.2305	2361897	2362274	378	0	Protein gp30 [Bacteriophage A118]
lmo2274	fig|169963.18.peg.2306	2362306	2362656	351	0	Protein gp29 [Bacteriophage A118]
lmo2275	fig|169963.18.peg.2307	2362661	2363110	450	0	Protein gp28 [Bacteriophage A118]
lmo2276	fig|169963.18.peg.2308	2363135	2363632	498	0	Hypothetical protein, Lmo2276 homolog
lmo2277	fig|169963.18.peg.2309	2364260	2363709	552	0	Lmo2277 protein
lmo0227	fig|169963.18.peg.231	234414	235409	996	0	tRNA dihydrouridine synthase B (EC 1.-.-.-)
lmo2278	fig|169963.18.peg.2310	2365599	2364754	846	0	Endolysin, L-alanyl-D-glutamate peptidase (EC 3.4.-.-) [Bacteriophage A118]
lmo2279	fig|169963.18.peg.2311	2365880	2365599	282	0	Holin [Bacteriophage A118]
lmo2280	fig|169963.18.peg.2312	2366258	2365893	366	0	Protein gp23 [Bacteriophage A118]
lmo2281	fig|169963.18.peg.2313	2366446	2366288	159	0	Protein gp22 [Bacteriophage A118]
lmo2282	fig|169963.18.peg.2314	2366768	2366451	318	0	Putative short tail fibre [Bacteriophage A118]
lmo2283	fig|169963.18.peg.2315	2367853	2366780	1074	0	Putative long tail fibre [Bacteriophage A118]
lmo2284	fig|169963.18.peg.2316	2368881	2367853	1029	0	Putative tail or base plate protein gp19 [Bacteriophage A118]
lmo2285	fig|169963.18.peg.2317	2369907	2368882	1026	0	Putative tail or base plate protein gp18 [Bacteriophage A118]
lmo2286	fig|169963.18.peg.2318	2370734	2369916	819	0	Putative tail or base plate protein gp17 [Bacteriophage A118]
lmo2287	fig|169963.18.peg.2319	2376099	2370736	5364	0	Tail tape-measure protein [Bacteriophage A118]
lmo0228	fig|169963.18.peg.232	235524	237020	1497	0	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)
lmo2288	fig|169963.18.peg.2320	2376715	2376110	606	0	Protein gp15 [Bacteriophage A118]
lmo2289	fig|169963.18.peg.2321	2377143	2376721	423	0	Protein gp14 [Bacteriophage A118]
lmo2290	fig|169963.18.peg.2322	2377437	2377198	240	47	Protein gp13 [Bacteriophage A118]
lmo2291	fig|169963.18.peg.2323	2377894	2377460	435	0	Phage major tail shaft protein
lmo2292	fig|169963.18.peg.2324	2378304	2377897	408	0	Protein gp11 [Bacteriophage A118]
lmo2293	fig|169963.18.peg.2325	2378642	2378304	339	0	Protein gp10 [Bacteriophage A118]
lmo2294	fig|169963.18.peg.2326	2379004	2378642	363	0	Protein gp9 [Bacteriophage A118]
lmo2295	fig|169963.18.peg.2327	2379399	2379004	396	0	Protein gp8 [Bacteriophage A118]
lmo2296	fig|169963.18.peg.2328	2380419	2379418	1002	0	Phage capsid protein
lmo2297	fig|169963.18.peg.2329	2381009	2380419	591	0	Phage capsid scaffolding protein
lmo0229	fig|169963.18.peg.233	248555	249013	459	0	Transcriptional regulator CtsR
lmo2298	fig|169963.18.peg.2330	2382227	2381088	1140	0	Minor capsid protein [Bacteriophage A118] / Phage minor capsid protein
lmo2299	fig|169963.18.peg.2331	2383943	2382228	1716	23	Portal protein [Bacteriophage A118]
lmo2300	fig|169963.18.peg.2332	2385332	2384001	1332	0	Terminase large subunit [Bacteriophage A118]
lmo2301	fig|169963.18.peg.2333	2386095	2385301	795	0	Terminase small subunit [Bacteriophage A118]
lmo2303	fig|169963.18.peg.2336	2387480	2387046	435	0	LmaC, associated with virulence in Listeria
lmo2304	fig|169963.18.peg.2337	2387663	2387499	165	0	Protein gp65 [Bacteriophage A118]
lmo2305	fig|169963.18.peg.2339	2388175	2387792	384	0	Hypothetical protein, Lmo2305 homolog [Bacteriophage A118]
lmo0230	fig|169963.18.peg.234	249026	249544	519	0	Nucleotide excision repair protein, with UvrB/UvrC motif
lmo2307	fig|169963.18.peg.2341	2388653	2388528	126	29	Hypothetical protein, Lmo2307 homolog [Bacteriophage A118]
lmo2308	fig|169963.18.peg.2342	2389211	2388729	483	0	Single-stranded DNA-binding protein (prophage associated)
lmo2309	fig|169963.18.peg.2343	2389387	2389208	180	0	FIG00775316: hypothetical protein
lmo2310	fig|169963.18.peg.2344	2389658	2389491	168	0	hypothetical protein
lmo2311	fig|169963.18.peg.2345	2390116	2389655	462	0	hypothetical protein
lmo2312	fig|169963.18.peg.2346	2390583	2390113	471	0	conserved hypothetical protein
lmo2313	fig|169963.18.peg.2347	2391023	2390580	444	0	Hypothetical protein, Lmo2313 homolog [Bacteriophage A118]
lmo2314	fig|169963.18.peg.2348	2391217	2391020	198	0	hypothetical protein
lmo2315	fig|169963.18.peg.2349	2391816	2391220	597	0	Protein gp51 [Bacteriophage A118]
lmo0231	fig|169963.18.peg.235	249541	250563	1023	0	Putative ATP:guanido phosphotransferase YacI (EC 2.7.3.-)
lmo2316	fig|169963.18.peg.2350	2392625	2391813	813	0	Methyltransferase
lmo2317	fig|169963.18.peg.2351	2393596	2392622	975	0	Protein gp49, replication initiation [Bacteriophage A118]
lmo2318	fig|169963.18.peg.2352	2394311	2393613	699	0	putative recombination protein / Single-stranded DNA-binding protein
lmo2319	fig|169963.18.peg.2353	2394793	2394317	477	0	hypothetical protein
lmo2320	fig|169963.18.peg.2354	2394984	2394790	195	0	FIG00774562: hypothetical protein
lmo2321	fig|169963.18.peg.2356	2395478	2395290	189	0	Protein gp45 [Bacteriophage A118]
lmo2322	fig|169963.18.peg.2357	2395801	2395586	216	0	Protein gp44 [Bacteriophage A118]
lmo2323	fig|169963.18.peg.2358	2396331	2395798	534	0	Protein gp43 [Bacteriophage A118]
lmo2324	fig|169963.18.peg.2359	2397230	2396454	777	0	Phage antirepressor protein / Antirepressor [Bacteriophage A118]
lmo0232	fig|169963.18.peg.236	250592	253054	2463	0	ATP-dependent Clp protease, ATP-binding subunit ClpC / Negative regulator of genetic competence clcC/mecB
lmo2326	fig|169963.18.peg.2361	2397774	2397493	282	0	Protein gp41 [Bacteriophage A118]
lmo2327	fig|169963.18.peg.2362	2398084	2397800	285	0	FIG00774252: hypothetical protein
lmo2328	fig|169963.18.peg.2364	2398529	2398287	243	0	Repressor (cro-like) [Bacteriophage A118]
lmo2329	fig|169963.18.peg.2365	2398703	2399161	459	9	Repressor (CI-like) [Bacteriophage A118]
lmo2330	fig|169963.18.peg.2366	2399542	2400243	702	0	Protein gp33 [Bacteriophage A118]
lmo2331	fig|169963.18.peg.2367	2400264	2400944	681	0	FIG00775112: hypothetical protein
lmo2332	fig|169963.18.peg.2368	2401008	2402366	1359	0	Integrase [Bacteriophage A118]
lmo0233	fig|169963.18.peg.237	253200	254573	1374	0	DNA repair protein RadA
lmo2334	fig|169963.18.peg.2370	2403235	2402888	348	0	DNA-binding protein
lmo2335	fig|169963.18.peg.2371	2405239	2403341	1899	0	PTS system, fructose-specific IIA component (EC 2.7.1.69) / PTS system, fructose-specific IIB component (EC 2.7.1.69) / PTS system, fructose-specific IIC component (EC 2.7.1.69)
lmo2336	fig|169963.18.peg.2372	2406164	2405241	924	0	1-phosphofructokinase( EC:2.7.1.56 )
lmo2337	fig|169963.18.peg.2373	2406913	2406161	753	0	Transcriptional repressor of the fructose operon, DeoR family
lmo2338	fig|169963.18.peg.2374	2407128	2408453	1326	0	Aminopeptidase C (EC 3.4.22.40)
lmo2339	fig|169963.18.peg.2375	2408893	2408450	444	0	FIG00774084: hypothetical protein
lmo2340	fig|169963.18.peg.2376	2409878	2408967	912	0	Pseudouridine 5'-phosphate glycosidase
lmo2341	fig|169963.18.peg.2377	2410993	2409875	1119	0	Pseudouridine kinase (EC 2.7.1.83)
