NCBI id	RAST id	begin RAST	end RAST	length RAST	diffcenter NCBI-RAST	description RAST
LMRG_01613	fig|393133.14.peg.2224	2266058	2266939	882	0	Foldase protein PrsA precursor (EC 5.2.1.8) @ Foldase clustered with pyrimidine conversion
LMRG_01612	fig|393133.14.peg.2225	2267966	2266980	987	23	CMP-binding-factor 1
LMRG_01611	fig|393133.14.peg.2226	2270689	2267966	2724	0	DNA double-strand break repair Rad50 ATPase
LMRG_02924	fig|393133.14.peg.2227	2271921	2270686	1236	0	conserved hypothetical protein
LMRG_01609	fig|393133.14.peg.2228	2272417	2272064	354	0	putative transcriptional regulator
LMRG_01608	fig|393133.14.peg.2229	2273632	2272499	1134	0	Hypothetical protein SAV1846
LMRG_02839	fig|393133.14.peg.223	227951	228325	375	0	Dihydroneopterin aldolase (EC 4.1.2.25)
LMRG_01607	fig|393133.14.peg.2230	2275103	2273736	1368	0	Fumarate hydratase class II (EC 4.2.1.2)
LMRG_01606	fig|393133.14.peg.2231	2275967	2275173	795	0	FIG00774511: hypothetical protein
LMRG_01605	fig|393133.14.peg.2232	2276869	2275964	906	0	"ABC transporter, ATP-binding protein"
LMRG_01604	fig|393133.14.peg.2233	2277066	2276869	198	5	FIG00774397: hypothetical protein
LMRG_01603	fig|393133.14.peg.2234	2279318	2277174	2145	0	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)
LMRG_01602	fig|393133.14.peg.2235	2279640	2280065	426	0	arsenate reductase
LMRG_01601	fig|393133.14.peg.2236	2280130	2280999	870	0	Cobalt-zinc-cadmium resistance protein
LMRG_01600	fig|393133.14.peg.2237	2281315	2282559	1245	30	Hemolysins and related proteins containing CBS domains
LMRG_01599	fig|393133.14.peg.2238	2283477	2282599	879	0	"transcriptional regulator, LysR family"
LMRG_01598	fig|393133.14.peg.2239	2283778	2284632	855	0	Inosose isomerase (EC 5.3.99.-)
LMRG_02838	fig|393133.14.peg.224	228318	228797	480	0	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)
LMRG_01597	fig|393133.14.peg.2240	2284776	2286626	1851	38	"2,4-dienoyl-CoA reductase [NADPH] (EC 1.3.1.34)"
LMRG_01596	fig|393133.14.peg.2241	2286684	2287553	870	0	Shikimate/quinate 5-dehydrogenase I beta (EC 1.1.1.282)
LMRG_01595	fig|393133.14.peg.2242	2287586	2288794	1209	0	transport protein
LMRG_01594	fig|393133.14.peg.2243	2288954	2290144	1191	0	major facilitator family transporter
LMRG_01593	fig|393133.14.peg.2244	2291246	2290182	1065	0	membrane protein
LMRG_01592	fig|393133.14.peg.2245	2292121	2291243	879	0	FIG00775611: hypothetical protein
LMRG_01591	fig|393133.14.peg.2246	2292524	2292111	414	9	"Transcriptional regulator, GntR family"
LMRG_01590	fig|393133.14.peg.2247	2293080	2292598	483	0	Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63)
LMRG_01589	fig|393133.14.peg.2248	2293226	2293786	561	5	ADA regulatory protein / Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63)
LMRG_01588	fig|393133.14.peg.2249	2293808	2294677	870	0	"Similar to ribosomal large subunit pseudouridine synthase D, Bacillus subtilis YhcT type"
LMRG_01587	fig|393133.14.peg.2250	2295082	2294690	393	0	glyoxalase family protein
LMRG_01586	fig|393133.14.peg.2251	2295740	2295084	657	0	DNA alkylation repair enzyme
LMRG_01585	fig|393133.14.peg.2252	2296621	2295737	885	0	"oxidoreductase of aldo/keto reductase family, subgroup 2"
LMRG_01583	fig|393133.14.peg.2253	2297008	2297628	621	0	Phosphate transport regulator (distant homolog of PhoU)
LMRG_01582	fig|393133.14.peg.2254	2297642	2298640	999	0	Probable low-affinity inorganic phosphate transporter
LMRG_01581	fig|393133.14.peg.2255	2298833	2300293	1461	0	"Amino acid ABC transporter, amino acid-binding/permease protein"
LMRG_01580	fig|393133.14.peg.2256	2300286	2301011	726	0	"amino acid ABC transporter, ATP-binding protein"
LMRG_01579	fig|393133.14.peg.2257	2301084	2302235	1152	0	Aspartate aminotransferase (EC 2.6.1.1)
LMRG_01578	fig|393133.14.peg.2258	2302907	2302278	630	0	"hydrolase, haloacid dehalogenase-like family"
LMRG_01577	fig|393133.14.peg.2259	2303080	2304372	1293	0	Xanthine/uracil/thiamine/ascorbate permease family protein
LMRG_01576	fig|393133.14.peg.2260	2304482	2304748	267	0	FIG00774062: hypothetical protein
LMRG_01575	fig|393133.14.peg.2261	2305312	2304791	522	0	ThiJ/PfpI family protein
LMRG_01573	fig|393133.14.peg.2262	2306008	2305817	192	0	ribulose-phosphate 3-epimerase family protein
LMRG_01572	fig|393133.14.peg.2263	2306159	2306509	351	0	"PTS system, beta-glucoside-specific, IIA component"
LMRG_01571	fig|393133.14.peg.2264	2307375	2306500	876	0	"Acetyltransferase, GNAT family, potentially associated with YqeK"
LMRG_01570	fig|393133.14.peg.2265	2307763	2307455	309	0	hypothetical protein
LMRG_01569	fig|393133.14.peg.2266	2308580	2307828	753	0	Putative hydrolase of the alpha/beta superfamily
LMRG_01568	fig|393133.14.peg.2267	2308732	2309544	813	0	FIG002540: Haloacid dehalogenase-like hydrolase
LMRG_01567	fig|393133.14.peg.2268	2310524	2309622	903	0	membrane protein
LMRG_01566	fig|393133.14.peg.2269	2310970	2310608	363	0	Uncharacterized protein UPF0344
LMRG_02836	fig|393133.14.peg.227	229984	231480	1497	0	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)
LMRG_01565	fig|393133.14.peg.2270	2311839	2310991	849	0	Fumarylacetoacetate hydrolase family protein
LMRG_02922	fig|393133.14.peg.2271	2315547	2311840	3708	0	"ATP-dependent nuclease, subunit A"
LMRG_01562	fig|393133.14.peg.2272	2319022	2315549	3474	0	"ATP-dependent nuclease, subunit B"
LMRG_01560	fig|393133.14.peg.2274	2319659	2319937	279	0	Competence transcription factor
LMRG_01558	fig|393133.14.peg.2275	2320365	2320132	234	0	FIG00775160: hypothetical protein
LMRG_01557	fig|393133.14.peg.2276	2321545	2320622	924	0	hypothetical protein
LMRG_01556	fig|393133.14.peg.2277	2322667	2322068	600	0	ORF27
LMRG_01555	fig|393133.14.peg.2278	2322830	2322654	177	0	ORF26
LMRG_01554	fig|393133.14.peg.2279	2323920	2323069	852	0	"Endolysin, L-alanyl-D-glutamate peptidase (EC 3.4.-.-) [Bacteriophage A118]"
LMRG_02677	fig|393133.14.peg.228	243017	243475	459	0	Transcriptional regulator CtsR
LMRG_01553	fig|393133.14.peg.2280	2324201	2323920	282	0	Holin [Bacteriophage A118]
LMRG_01552	fig|393133.14.peg.2281	2324579	2324214	366	0	Protein gp23 [Bacteriophage A118]
LMRG_01551	fig|393133.14.peg.2282	2324766	2324608	159	0	Protein gp22 [Bacteriophage A118]
LMRG_01550	fig|393133.14.peg.2283	2325088	2324771	318	0	Putative short tail fibre [Bacteriophage A118]
LMRG_01549	fig|393133.14.peg.2284	2326173	2325100	1074	0	Putative long tail fibre [Bacteriophage A118]
LMRG_01548	fig|393133.14.peg.2285	2327201	2326173	1029	0	Putative tail or base plate protein gp19 [Bacteriophage A118]
LMRG_01547	fig|393133.14.peg.2286	2328227	2327202	1026	0	Putative tail or base plate protein gp18 [Bacteriophage A118]
LMRG_01546	fig|393133.14.peg.2287	2329054	2328236	819	0	Putative tail or base plate protein gp17 [Bacteriophage A118]
LMRG_01545	fig|393133.14.peg.2288	2334419	2329056	5364	0	Tail tape-measure protein [Bacteriophage A118]
LMRG_01544	fig|393133.14.peg.2289	2335032	2334430	603	0	Protein gp15 [Bacteriophage A118]
LMRG_02676	fig|393133.14.peg.229	243488	244006	519	0	"Nucleotide excision repair protein, with UvrB/UvrC motif"
LMRG_01543	fig|393133.14.peg.2290	2335460	2335038	423	0	Protein gp14 [Bacteriophage A118]
LMRG_01542	fig|393133.14.peg.2291	2335754	2335515	240	0	Protein gp13 [Bacteriophage A118]
LMRG_01541	fig|393133.14.peg.2292	2336214	2335777	438	0	Phage major tail shaft protein
LMRG_01540	fig|393133.14.peg.2293	2336624	2336217	408	0	Protein gp11 [Bacteriophage A118]
LMRG_01539	fig|393133.14.peg.2294	2336962	2336624	339	0	Protein gp10 [Bacteriophage A118]
LMRG_01538	fig|393133.14.peg.2295	2337324	2336962	363	0	Protein gp9 [Bacteriophage A118]
LMRG_01537	fig|393133.14.peg.2296	2337719	2337324	396	0	Protein gp8 [Bacteriophage A118]
LMRG_01536	fig|393133.14.peg.2297	2338739	2337738	1002	0	Phage capsid protein
LMRG_01535	fig|393133.14.peg.2298	2339329	2338739	591	0	Phage capsid scaffolding protein
LMRG_01534	fig|393133.14.peg.2299	2340547	2339408	1140	0	Phage minor capsid protein #Fam0009
LMRG_02451	fig|393133.14.peg.23	25352	25840	489	0	"PTS system, mannose-specific IIB component (EC 2.7.1.69) / PTS system, mannose-specific IIA component (EC 2.7.1.69)"
LMRG_02675	fig|393133.14.peg.230	244003	245025	1023	0	Putative ATP:guanido phosphotransferase YacI (EC 2.7.3.-)
LMRG_01533	fig|393133.14.peg.2300	2342043	2340553	1491	0	Portal protein [Bacteriophage A118]
LMRG_01532	fig|393133.14.peg.2301	2343387	2342056	1332	0	Terminase large subunit [Bacteriophage A118]
LMRG_01531	fig|393133.14.peg.2302	2343898	2343356	543	0	Terminase small subunit [Bacteriophage A118]
LMRG_01530	fig|393133.14.peg.2303	2344692	2343982	711	0	Protein gp68 [Bacteriophage A118]
LMRG_01529	fig|393133.14.peg.2304	2345493	2345059	435	0	"LmaC, associated with virulence in Listeria"
LMRG_01528	fig|393133.14.peg.2305	2345676	2345512	165	0	Protein gp65 [Bacteriophage A118]
LMRG_02921	fig|393133.14.peg.2306	2346254	2345724	531	3	hypothetical protein
LMRG_01527	fig|393133.14.peg.2307	2346502	2346251	252	0	Protein gp32 [Listeria phage 2389]
LMRG_01526	fig|393133.14.peg.2308	2347425	2346499	927	0	"Protein gp49, replication initiation [Bacteriophage A118]"
LMRG_01525	fig|393133.14.peg.2309	2348260	2347445	816	0	Recombinational DNA repair protein RecT (prophage associated)
LMRG_02674	fig|393133.14.peg.231	245054	247516	2463	0	"ATP-dependent Clp protease, ATP-binding subunit ClpC / Negative regulator of genetic competence clcC/mecB"
LMRG_01524	fig|393133.14.peg.2310	2349219	2348260	960	0	"Protein gp47, recombination-related [Bacteriophage A118]"
LMRG_01523	fig|393133.14.peg.2311	2349640	2349452	189	0	Protein gp45 [Bacteriophage A118]
LMRG_01522	fig|393133.14.peg.2312	2349964	2349749	216	0	Protein gp44 [Bacteriophage A118]
LMRG_01521	fig|393133.14.peg.2313	2350494	2349961	534	0	Protein gp43 [Bacteriophage A118]
LMRG_02920	fig|393133.14.peg.2314	2351395	2350616	780	0	Phage antirepressor protein / Antirepressor [Bacteriophage A118]
LMRG_01518	fig|393133.14.peg.2315	2351939	2351658	282	0	Protein gp41 [Bacteriophage A118]
LMRG_01517	fig|393133.14.peg.2316	2352249	2351965	285	0	FIG00774252: hypothetical protein
LMRG_01516	fig|393133.14.peg.2317	2352455	2352261	195	0	FIG00774265: hypothetical protein
LMRG_01515	fig|393133.14.peg.2318	2352613	2352488	126	39	FIG00774055: hypothetical protein
LMRG_01514	fig|393133.14.peg.2319	2352860	2353336	477	0	Repressor (CI-like) [Bacteriophage A118]
LMRG_02673	fig|393133.14.peg.232	247662	249035	1374	0	DNA repair protein RadA
LMRG_01513	fig|393133.14.peg.2320	2353716	2354246	531	3	FIG00775112: hypothetical protein
LMRG_01512	fig|393133.14.peg.2321	2354478	2355992	1515	0	ORFID:MW0043
LMRG_01511	fig|393133.14.peg.2322	2356053	2357411	1359	0	Integrase [Bacteriophage A118]
LMRG_01510	fig|393133.14.peg.2323	2357429	2357878	450	0	Competence transcription factor
LMRG_01509	fig|393133.14.peg.2324	2358280	2357933	348	5	DNA-binding protein
LMRG_01508	fig|393133.14.peg.2325	2360284	2358386	1899	0	"PTS system, fructose-specific IIA component (EC 2.7.1.69) / PTS system, fructose-specific IIB component (EC 2.7.1.69) / PTS system, fructose-specific IIC component (EC 2.7.1.69)"
LMRG_01507	fig|393133.14.peg.2326	2361128	2360286	843	40	fructose-1-phosphate kinase
LMRG_01506	fig|393133.14.peg.2327	2361958	2361206	753	0	"Transcriptional repressor of the fructose operon, DeoR family"
LMRG_01505	fig|393133.14.peg.2328	2362174	2363499	1326	0	Aminopeptidase C (EC 3.4.22.40)
LMRG_01504	fig|393133.14.peg.2329	2363939	2363496	444	0	FIG00774084: hypothetical protein
LMRG_02672	fig|393133.14.peg.233	249169	250242	1074	0	"Membrane-associated protein containing a homolog of PilT-like ATPase N-terminal domain, YACL B.subtilis ortholog"
LMRG_01503	fig|393133.14.peg.2330	2364924	2364013	912	0	Pseudouridine 5'-phosphate glycosidase
LMRG_01502	fig|393133.14.peg.2331	2366075	2364921	1155	18	Pseudouridine kinase (EC 2.7.1.83)
LMRG_01501	fig|393133.14.peg.2332	2366873	2366172	702	0	Ribosomal small subunit pseudouridine synthase A (EC 4.2.1.70)
LMRG_01500	fig|393133.14.peg.2333	2368268	2366946	1323	0	Nitrilotriacetate monooxygenase component A (EC 1.14.13.-)
LMRG_01499	fig|393133.14.peg.2334	2368531	2368265	267	0	glutaredoxin family protein
LMRG_01498	fig|393133.14.peg.2335	2369519	2368524	996	0	"Bacterial luciferase family protein YtmO, in cluster with L-cystine ABC transporter"
LMRG_01497	fig|393133.14.peg.2336	2370295	2369516	780	0	"L-Cystine ABC transporter, ATP-binding protein TcyN"
LMRG_01496	fig|393133.14.peg.2337	2371002	2370292	711	0	"L-Cystine ABC transporter, permease protein TcyM"
LMRG_01495	fig|393133.14.peg.2338	2371729	2371013	717	0	"L-Cystine ABC transporter, permease protein TcyL"
LMRG_01494	fig|393133.14.peg.2339	2372560	2371751	810	0	"L-Cystine ABC transporter, periplasmic cystine-binding protein TcyK"
LMRG_02671	fig|393133.14.peg.234	250262	250960	699	0	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)
LMRG_01493	fig|393133.14.peg.2340	2373113	2372577	537	0	"acetyltransferase, GNAT family"
LMRG_01492	fig|393133.14.peg.2341	2373674	2373129	546	0	FMN reductase (EC 1.5.1.29)
LMRG_01491	fig|393133.14.peg.2342	2373917	2374816	900	0	"HTH-type transcriptional regulator YtlI, LysR family"
LMRG_01490	fig|393133.14.peg.2343	2376795	2374843	1953	0	Na+/H+ antiporter
LMRG_01489	fig|393133.14.peg.2344	2378522	2376924	1599	0	Exoenzymes regulatory protein AepA precursor
LMRG_01488	fig|393133.14.peg.2345	2379767	2378526	1242	0	Multidrug resistance protein B
LMRG_01487	fig|393133.14.peg.2346	2379908	2379771	138	0	FIG00774709: hypothetical protein
LMRG_01486	fig|393133.14.peg.2347	2380579	2379968	612	0	FIG00774030: hypothetical protein
LMRG_01485	fig|393133.14.peg.2348	2381299	2380769	531	0	membrane protein
LMRG_01484	fig|393133.14.peg.2349	2382047	2381316	732	0	Glucosamine-6-phosphate deaminase (EC 3.5.99.6)
LMRG_02670	fig|393133.14.peg.235	250953	251426	474	0	"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (EC 4.6.1.12)"
LMRG_01483	fig|393133.14.peg.2350	2382936	2382091	846	0	Cof-like hydrolase
LMRG_01482	fig|393133.14.peg.2351	2385839	2383056	2784	0	FIG00774521: hypothetical protein
LMRG_01481	fig|393133.14.peg.2352	2386345	2385872	474	1	Rrf2 family transcriptional regulator
LMRG_01480	fig|393133.14.peg.2353	2386734	2388257	1524	0	Probable glutamate/gamma-aminobutyrate antiporter
LMRG_01479	fig|393133.14.peg.2354	2388270	2389664	1395	0	Glutamate decarboxylase (EC 4.1.1.15)
LMRG_02917	fig|393133.14.peg.2355	2391283	2389673	1611	48	Listeria RofA-like transcriptional regulator
LMRG_02711	fig|393133.14.peg.2356	2399115	2398357	759	0	"Transcriptional regulator of rhamnose utilization, DeoR family"
LMRG_02712	fig|393133.14.peg.2357	2400572	2399220	1353	0	Glucose-6-phosphate isomerase (EC 5.3.1.9)
LMRG_02714	fig|393133.14.peg.2359	2401582	2401229	354	0	SSU ribosomal protein S1p
LMRG_02669	fig|393133.14.peg.236	251445	252920	1476	0	Glutamyl-tRNA synthetase (EC 6.1.1.17) @ Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24)
LMRG_02715	fig|393133.14.peg.2360	2401736	2402902	1167	0	Aspartate aminotransferase (EC 2.6.1.1) @ Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57)
LMRG_02716	fig|393133.14.peg.2361	2403041	2404144	1104	0	"ABC transporter, permease protein"
LMRG_02717	fig|393133.14.peg.2362	2404144	2404824	681	0	ABC transporter ATP-binding protein YvcR
LMRG_02719	fig|393133.14.peg.2364	2405426	2406787	1362	0	Aspartokinase (EC 2.7.2.4)
LMRG_02720	fig|393133.14.peg.2365	2407224	2406829	396	0	FIG00774641: hypothetical protein
LMRG_02721	fig|393133.14.peg.2366	2407895	2407311	585	0	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)
LMRG_02722	fig|393133.14.peg.2367	2408190	2409338	1149	32	transporter
LMRG_02723	fig|393133.14.peg.2368	2409684	2412092	2409	0	Na(+) H(+) antiporter subunit A
LMRG_02724	fig|393133.14.peg.2369	2412079	2412501	423	5	Na(+) H(+) antiporter subunit B
LMRG_02938	fig|393133.14.peg.237	253318	253932	615	0	Serine acetyltransferase (EC 2.3.1.30)
LMRG_02725	fig|393133.14.peg.2370	2412501	2412848	348	0	Na(+) H(+) antiporter subunit C
LMRG_02726	fig|393133.14.peg.2371	2412898	2414325	1428	28	Na(+) H(+) antiporter subunit D
LMRG_02727	fig|393133.14.peg.2372	2414332	2414811	480	0	Na(+) H(+) antiporter subunit E
LMRG_02728	fig|393133.14.peg.2373	2414808	2415095	288	0	Na(+) H(+) antiporter subunit F
LMRG_02729	fig|393133.14.peg.2374	2415112	2415672	561	17	Na(+) H(+) antiporter subunit G
LMRG_02730	fig|393133.14.peg.2375	2416080	2415709	372	0	thioesterase family protein
LMRG_02731	fig|393133.14.peg.2376	2416208	2416681	474	0	membrane protein
LMRG_02732	fig|393133.14.peg.2377	2416756	2418018	1263	18	FIG00774264: hypothetical protein
LMRG_02733	fig|393133.14.peg.2378	2418873	2418055	819	0	FIG00774533: hypothetical protein
LMRG_02734	fig|393133.14.peg.2379	2420169	2418958	1212	0	NADH dehydrogenase (EC 1.6.99.3)
LMRG_02667	fig|393133.14.peg.238	253939	255354	1416	0	Cysteinyl-tRNA synthetase (EC 6.1.1.16)
LMRG_02735	fig|393133.14.peg.2380	2420620	2421615	996	0	Thioredoxin reductase (EC 1.8.1.9)
LMRG_02736	fig|393133.14.peg.2381	2421703	2422332	630	0	oxidoreductase ylbE
LMRG_02737	fig|393133.14.peg.2382	2422611	2422378	234	0	FIG00774402: hypothetical protein
LMRG_02738	fig|393133.14.peg.2383	2422959	2422633	327	0	YuzD-like protein
LMRG_01852	fig|393133.14.peg.2385	2423787	2426405	2619	0	Internalin-like protein (LPXTG motif) Lmo2396 homolog
LMRG_01851	fig|393133.14.peg.2386	2426579	2426815	237	0	Nitrogen-fixing NifU domain protein
LMRG_01850	fig|393133.14.peg.2387	2426928	2427428	501	0	Low temperature requirement C protein
LMRG_01849	fig|393133.14.peg.2388	2428762	2427452	1311	0	CBS-domain containing protein
LMRG_01848	fig|393133.14.peg.2389	2429241	2428798	444	0	"acetyltransferase, GNAT family"
LMRG_02666	fig|393133.14.peg.239	255358	255768	411	0	COG1939: Ribonuclease III family protein
LMRG_01847	fig|393133.14.peg.2390	2430063	2429290	774	3	Hypothetical NagD-like phosphatase
LMRG_01846	fig|393133.14.peg.2391	2430352	2430077	276	0	Hypothetical DUF1027 domain protein
LMRG_01845	fig|393133.14.peg.2392	2431737	2430349	1389	0	5'-nucleotidase family protein in cluster with NagD-like phosphatase
LMRG_01844	fig|393133.14.peg.2393	2431874	2432713	840	0	FIG00774214: hypothetical protein
LMRG_01843	fig|393133.14.peg.2394	2432714	2433079	366	0	FIG00774730: hypothetical protein
LMRG_01842	fig|393133.14.peg.2395	2433954	2433112	843	0	COG1801: Uncharacterized conserved protein
LMRG_01841	fig|393133.14.peg.2396	2434410	2434096	315	0	FIG00774515: hypothetical protein
LMRG_01840	fig|393133.14.peg.2397	2434813	2435016	204	0	DNA-binding protein
LMRG_01839	fig|393133.14.peg.2398	2435019	2435432	414	0	FIG00775866: hypothetical protein
LMRG_01838	fig|393133.14.peg.2399	2436062	2435511	552	0	hypothetical protein
LMRG_02452	fig|393133.14.peg.24	25863	26666	804	0	"PTS system, mannose-specific IIC component (EC 2.7.1.69)"
LMRG_02665	fig|393133.14.peg.240	255768	256523	756	0	23S rRNA (guanosine-2'-O-) -methyltransferase rlmB (EC 2.1.1.-) ## LSU rRNA Gm2251
LMRG_01837	fig|393133.14.peg.2400	2437614	2436220	1395	0	Iron-sulfur cluster assembly protein SufB
LMRG_01836	fig|393133.14.peg.2401	2438080	2437637	444	0	"Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2"
LMRG_01835	fig|393133.14.peg.2402	2439303	2438077	1227	0	"Cysteine desulfurase (EC 2.8.1.7), SufS subfamily"
LMRG_01834	fig|393133.14.peg.2403	2440605	2439304	1302	0	Iron-sulfur cluster assembly protein SufD
LMRG_01833	fig|393133.14.peg.2404	2441409	2440624	786	0	Iron-sulfur cluster assembly ATPase protein SufC
LMRG_01832	fig|393133.14.peg.2405	2441749	2442825	1077	0	FIG00774895: hypothetical protein
LMRG_01831	fig|393133.14.peg.2406	2443697	2442867	831	0	Methionine ABC transporter substrate-binding protein
LMRG_01830	fig|393133.14.peg.2407	2444436	2443762	675	0	Methionine ABC transporter permease protein
LMRG_01829	fig|393133.14.peg.2408	2445455	2444433	1023	0	Methionine ABC transporter ATP-binding protein
LMRG_01828	fig|393133.14.peg.2409	2445960	2445772	189	0	FIG00774101: hypothetical protein
LMRG_02664	fig|393133.14.peg.241	256526	257038	513	0	"Hypothetical protein DUF901, similar to C-terminal domain of ribosome protection-type Tc-resistance proteins"
LMRG_01827	fig|393133.14.peg.2410	2447136	2446039	1098	23	sensor histidine kinase
LMRG_01826	fig|393133.14.peg.2411	2447866	2447171	696	0	Phosphate regulon transcriptional regulatory protein PhoB (SphR)
LMRG_01825	fig|393133.14.peg.2412	2448816	2447941	876	0	Cobalt-zinc-cadmium resistance protein
LMRG_01824	fig|393133.14.peg.2413	2449206	2449009	198	44	FIG00774099: hypothetical protein
LMRG_01823	fig|393133.14.peg.2414	2449755	2449378	378	0	Glycine cleavage system H protein
LMRG_01822	fig|393133.14.peg.2415	2450149	2449796	354	0	Arsenate reductase (EC 1.20.4.1)
LMRG_01821	fig|393133.14.peg.2416	2451480	2450305	1176	0	Cell division protein FtsW
LMRG_01820	fig|393133.14.peg.2417	2452725	2451556	1170	0	Cell division protein FtsW
LMRG_01819	fig|393133.14.peg.2418	2453659	2452868	792	0	Ferrichrome transport ATP-binding protein FhuC (TC 3.A.1.14.3)
LMRG_01818	fig|393133.14.peg.2419	2454666	2453656	1011	0	"ABC-type Fe3+-siderophore transport system, permease component"
LMRG_02663	fig|393133.14.peg.242	257119	257724	606	0	RNA polymerase sporulation specific sigma factor SigH
LMRG_01817	fig|393133.14.peg.2420	2455637	2454666	972	0	Ferrichrome-binding periplasmic protein precursor (TC 3.A.1.14.3)
LMRG_01816	fig|393133.14.peg.2421	2455793	2455957	165	0	FIG00774636: hypothetical protein
LMRG_01815	fig|393133.14.peg.2422	2456090	2456848	759	0	putative esterase
LMRG_01814	fig|393133.14.peg.2423	2458291	2456888	1404	0	Glutamate decarboxylase (EC 4.1.1.15)
LMRG_01813	fig|393133.14.peg.2424	2458418	2458723	306	0	FIG00774157: hypothetical protein
LMRG_01812	fig|393133.14.peg.2425	2459572	2458787	786	36	"Beta-glucoside bgl operon antiterminator, BglG family"
LMRG_01811	fig|393133.14.peg.2426	2459911	2460321	411	0	FIG00774650: hypothetical protein
LMRG_01810	fig|393133.14.peg.2427	2460856	2460344	513	0	FIG00774362: hypothetical protein
LMRG_01809	fig|393133.14.peg.2428	2460980	2461321	342	3	FIG00774520: hypothetical protein
LMRG_01808	fig|393133.14.peg.2429	2461736	2461353	384	0	FIG00774812: hypothetical protein
LMRG_02661	fig|393133.14.peg.243	257997	258176	180	0	Preprotein translocase subunit SecE (TC 3.A.5.1.1)
LMRG_01807	fig|393133.14.peg.2430	2462687	2461791	897	0	"Transcriptional regulator, DeoR family"
LMRG_01806	fig|393133.14.peg.2431	2463301	2462732	570	0	FIG00774622: hypothetical protein
LMRG_01805	fig|393133.14.peg.2432	2463896	2463477	420	0	FIG00774986: hypothetical protein
LMRG_01804	fig|393133.14.peg.2433	2468781	2464846	3936	1	alpha-glucosidase
LMRG_01803	fig|393133.14.peg.2434	2469737	2468793	945	0	Internalin-like protein Lmo2445 homolog
LMRG_01802	fig|393133.14.peg.2435	2473072	2469797	3276	0	"glycosyl hydrolase, family 31"
LMRG_01801	fig|393133.14.peg.2436	2473455	2474363	909	0	transcriptional activator
LMRG_01800	fig|393133.14.peg.2437	2474883	2474419	465	0	tmRNA-binding protein SmpB
LMRG_01799	fig|393133.14.peg.2438	2477280	2474899	2382	0	3'-to-5' exoribonuclease RNase R
LMRG_01798	fig|393133.14.peg.2439	2478060	2477314	747	0	Carboxylesterase (EC 3.1.1.1)
LMRG_02660	fig|393133.14.peg.244	258306	258839	534	0	Transcription antitermination protein NusG
LMRG_01797	fig|393133.14.peg.2440	2478552	2478319	234	0	Preprotein translocase subunit SecG (TC 3.A.5.1.1)
LMRG_01796	fig|393133.14.peg.2441	2479395	2478652	744	0	Carboxylesterase (EC 3.1.1.1)
LMRG_01795	fig|393133.14.peg.2442	2480297	2479578	720	0	Menaquinone biosynthesis related protein MenX
LMRG_01794	fig|393133.14.peg.2443	2480597	2480430	168	0	hypothetical protein
LMRG_01793	fig|393133.14.peg.2444	2481998	2480706	1293	0	Enolase (EC 4.2.1.11)
LMRG_01792	fig|393133.14.peg.2445	2483666	2482134	1533	0	"2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.1)"
LMRG_01791	fig|393133.14.peg.2446	2484423	2483668	756	6	Triosephosphate isomerase (EC 5.3.1.1)
LMRG_01790	fig|393133.14.peg.2447	2485659	2484469	1191	0	Phosphoglycerate kinase (EC 2.7.2.3)
LMRG_01789	fig|393133.14.peg.2448	2486804	2485794	1011	0	NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)
LMRG_01788	fig|393133.14.peg.2449	2487882	2486836	1047	0	"transcriptional regulator, putative"
LMRG_02659	fig|393133.14.peg.245	258894	259364	471	0	FIG00774375: hypothetical protein
LMRG_01787	fig|393133.14.peg.2450	2489667	2488324	1344	0	RNA polymerase sigma-54 factor RpoN
LMRG_01786	fig|393133.14.peg.2451	2490752	2489826	927	0	dipeptidase
LMRG_01785	fig|393133.14.peg.2452	2492993	2490831	2163	36	FIG00774322: hypothetical protein
LMRG_01784	fig|393133.14.peg.2453	2493683	2493072	612	1	"Transcriptional regulator, TetR family"
LMRG_01781	fig|393133.14.peg.2456	2496341	2494905	1437	0	Chitin binding protein
LMRG_01780	fig|393133.14.peg.2457	2496498	2497094	597	0	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)
LMRG_01779	fig|393133.14.peg.2458	2498533	2497142	1392	0	Amino acid permease
LMRG_01778	fig|393133.14.peg.2459	2498766	2499917	1152	7	Internalin-like protein Lmo2470 homolog
LMRG_02658	fig|393133.14.peg.246	259491	259916	426	0	LSU ribosomal protein L11p (L12e)
